# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov  3 17:07:58 2022
#
# User preference: *
#
# CONSTRAINT:  where (sy_snum not null
# CONSTRAINT:  and sy_pnum not null
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_eqt not null
# CONSTRAINT:  and sy_dist not null)
# CONSTRAINT:  order by hostname asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,sy_dist,sy_disterr1,sy_disterr2
Kepler-267 b,Kepler-267,1,3,3.35372800,0.00000700,-0.00000700,0,1.980,0.090,-0.090,0,615,,,0,264.9930000,2.4925000,-2.4925000
Kepler-267 c,Kepler-267,1,3,6.87745000,0.00001600,-0.00001600,0,2.130,0.110,-0.110,0,484,,,0,264.9930000,2.4925000,-2.4925000
Kepler-267 d,Kepler-267,1,3,28.46451500,0.00018000,-0.00018000,0,2.270,0.120,-0.120,0,301,,,0,264.9930000,2.4925000,-2.4925000
Kepler-268 b,Kepler-268,1,2,25.93413800,0.00014200,-0.00014200,0,2.550,0.470,-0.470,0,695,,,0,851.8700000,11.6300000,-11.6300000
Kepler-268 c,Kepler-268,1,2,83.44639300,0.00076100,-0.00076100,0,3.380,0.690,-0.690,0,471,,,0,851.8700000,11.6300000,-11.6300000
Kepler-269 b,Kepler-269,1,2,5.32671800,0.00003500,-0.00003500,0,2.470,1.150,-1.150,0,1007,,,0,2257.3200000,190.1500000,-163.3500000
Kepler-269 c,Kepler-269,1,2,8.12789900,0.00014900,-0.00014900,0,1.690,0.800,-0.800,0,875,,,0,2257.3200000,190.1500000,-163.3500000
Kepler-27 b,Kepler-27,1,3,15.33480000,,,0,4.000,,,0,610,,,0,1044.3600000,39.6450000,-39.6450000
Kepler-27 c,Kepler-27,1,3,31.33090000,,,0,4.900,,,0,481,,,0,1044.3600000,39.6450000,-39.6450000
Kepler-27 d,Kepler-27,1,3,6.54628992,,,0,2.706,,,0,810,,,0,1044.3600000,39.6450000,-39.6450000
Kepler-270 b,Kepler-270,1,2,11.47609400,0.00007100,-0.00007100,0,2.010,0.400,-0.400,0,984,,,0,948.7810000,13.0190000,-12.6770000
Kepler-270 c,Kepler-270,1,2,25.26288700,0.00059900,-0.00059900,0,1.770,0.370,-0.370,0,756,,,0,948.7810000,13.0190000,-12.6770000
Kepler-271 b,Kepler-271,1,3,10.43547805,0.00002700,-0.00002700,0,1.230,0.080,-0.070,0,759,,,0,404.5420000,3.8480000,-3.7770000
Kepler-271 c,Kepler-271,1,3,7.41086267,0.00003305,-0.00003305,0,0.950,0.060,-0.060,0,850,,,0,404.5420000,3.8480000,-3.7770000
Kepler-271 d,Kepler-271,1,3,5.24972541,0.00004062,-0.00004062,0,0.660,0.050,-0.050,0,954,,,0,404.5420000,3.8480000,-3.7770000
Kepler-272 b,Kepler-272,1,3,2.97135300,0.00001700,-0.00001700,0,1.430,0.770,-0.770,0,1200,,,0,889.6080000,13.9090000,-13.9090000
Kepler-272 c,Kepler-272,1,3,6.05734200,0.00003700,-0.00003700,0,1.790,0.960,-0.960,0,947,,,0,889.6080000,13.9090000,-13.9090000
Kepler-272 d,Kepler-272,1,3,10.93730400,0.00007300,-0.00007300,0,2.250,1.220,-1.220,0,777,,,0,889.6080000,13.9090000,-13.9090000
Kepler-273 b,Kepler-273,1,2,2.93653200,0.00000900,-0.00000900,0,1.500,0.860,-0.860,0,1209,,,0,713.9640000,11.2930000,-10.9520000
Kepler-273 c,Kepler-273,1,2,8.01492700,0.00005200,-0.00005200,0,1.980,1.150,-1.150,0,865,,,0,713.9640000,11.2930000,-10.9520000
Kepler-274 b,Kepler-274,1,2,11.63478800,0.00013400,-0.00013400,0,1.540,0.840,-0.840,0,961,,,0,1333.6200000,42.7700000,-42.7700000
Kepler-274 c,Kepler-274,1,2,33.19786100,0.00089400,-0.00089400,0,1.840,1.000,-1.000,0,678,,,0,1333.6200000,42.7700000,-42.7700000
Kepler-275 b,Kepler-275,1,3,10.30068200,0.00025400,-0.00025400,0,2.340,0.450,-0.450,0,1015,,,0,2034.2500000,140.8200000,-124.0000000
Kepler-275 c,Kepler-275,1,3,16.08813400,0.00016400,-0.00016400,0,3.380,0.640,-0.640,0,875,,,0,2034.2500000,140.8200000,-124.0000000
Kepler-275 d,Kepler-275,1,3,35.67606200,0.00064100,-0.00064100,0,3.330,0.740,-0.740,0,671,,,0,2034.2500000,140.8200000,-124.0000000
Kepler-276 b,Kepler-276,1,3,14.12841000,0.00011100,-0.00011100,0,2.870,1.350,-1.350,0,739,,,0,1144.8600000,46.1500000,-42.7600000
Kepler-276 c,Kepler-276,1,3,31.88400000,,,0,2.900,1.270,-0.280,0,563,,,0,1144.8600000,46.1500000,-42.7600000
Kepler-276 d,Kepler-276,1,3,48.64800000,,,0,2.800,1.230,-0.270,0,489,,,0,1144.8600000,46.1500000,-42.7600000
Kepler-277 b,Kepler-277,1,2,17.32400000,,,0,2.920,0.730,-0.630,0,964,,,0,976.6430000,15.7380000,-15.2540000
Kepler-277 c,Kepler-277,1,2,33.00600000,,,0,3.360,0.830,-0.720,0,778,,,0,976.6430000,15.7380000,-15.2540000
Kepler-278 b,Kepler-278,1,2,30.16054600,0.00031100,-0.00031100,0,4.070,0.160,-0.160,0,836,,,0,443.0300000,6.2675000,-6.2675000
Kepler-278 c,Kepler-278,1,2,51.07877500,0.00089000,-0.00089000,0,3.590,0.430,-0.430,0,702,,,0,443.0300000,6.2675000,-6.2675000
Kepler-279 b,Kepler-279,1,3,12.30968100,0.00005100,-0.00005100,0,3.620,0.710,-0.710,0,1104,,,0,1037.4000000,21.5500000,-21.5500000
Kepler-279 c,Kepler-279,1,3,35.73600000,,,0,4.300,1.720,-0.410,0,774,,,0,1037.4000000,21.5500000,-21.5500000
Kepler-279 d,Kepler-279,1,3,54.41400000,,,0,3.100,1.240,-0.300,0,574,,,0,1037.4000000,21.5500000,-21.5500000
Kepler-28 b,Kepler-28,1,2,5.91230000,,,0,3.600,,,0,585,,,0,438.3590000,4.6705000,-4.6705000
Kepler-28 c,Kepler-28,1,2,8.98580000,,,0,3.400,,,0,509,,,0,438.3590000,4.6705000,-4.6705000
Kepler-280 b,Kepler-280,1,2,2.13954200,0.00000600,-0.00000600,0,1.450,0.700,-0.700,0,1425,,,0,780.3610000,11.3020000,-11.3020000
Kepler-280 c,Kepler-280,1,2,4.80709100,0.00000900,-0.00000900,0,2.010,0.970,-0.970,0,1088,,,0,780.3610000,11.3020000,-11.3020000
Kepler-281 b,Kepler-281,1,3,14.64600800,0.00013900,-0.00013900,0,2.820,1.120,-1.120,0,694,,,0,1745.4500000,104.7700000,-93.7300000
Kepler-281 c,Kepler-281,1,3,36.33737300,0.00011100,-0.00011100,0,5.310,2.060,-2.060,0,513,,,0,1745.4500000,104.7700000,-93.7300000
Kepler-281 d,Kepler-281,1,3,148.27200320,,,0,5.937,,,0,321,,,0,1745.4500000,104.7700000,-93.7300000
Kepler-282 b,Kepler-282,1,4,9.22052400,0.00034100,-0.00034100,0,1.010,0.250,-0.250,0,817,,,0,1337.6100000,44.6100000,-41.8700000
Kepler-282 c,Kepler-282,1,4,13.63872300,0.00049100,-0.00049100,0,1.200,0.290,-0.290,0,717,,,0,1337.6100000,44.6100000,-41.8700000
Kepler-282 d,Kepler-282,1,4,24.80600000,,,0,2.460,1.000,-0.200,0,588,,,0,1337.6100000,44.6100000,-41.8700000
Kepler-282 e,Kepler-282,1,4,44.34700000,,,0,3.100,1.260,-0.250,0,484,,,0,1337.6100000,44.6100000,-41.8700000
Kepler-283 b,Kepler-283,1,2,11.00815100,0.00002900,-0.00002900,0,2.130,0.260,-0.260,0,488,,,0,468.0940000,7.9400000,-7.6840000
Kepler-283 c,Kepler-283,1,2,92.74371100,0.00141300,-0.00141300,0,1.820,0.120,-0.120,0,240,,,0,468.0940000,7.9400000,-7.6840000
Kepler-284 b,Kepler-284,1,2,12.69914900,0.00007100,-0.00007100,0,2.240,0.980,-0.980,0,686,,,0,1031.9500000,33.3500000,-31.3600000
Kepler-284 c,Kepler-284,1,2,37.51445600,0.00035000,-0.00035000,0,2.610,1.180,-1.180,0,478,,,0,1031.9500000,33.3500000,-31.3600000
Kepler-285 b,Kepler-285,1,2,2.63386700,0.00001200,-0.00001200,0,1.340,0.580,-0.580,0,1131,,,0,824.3100000,16.0010000,-15.4130000
Kepler-285 c,Kepler-285,1,2,6.18667600,0.00005900,-0.00005900,0,1.120,0.490,-0.490,0,851,,,0,824.3100000,16.0010000,-15.4130000
Kepler-286 b,Kepler-286,1,4,1.79630200,0.00000900,-0.00000900,0,1.240,0.250,-0.250,0,1367,,,0,1226.8500000,116.7100000,-98.4100000
Kepler-286 c,Kepler-286,1,4,3.46809500,0.00002300,-0.00002300,0,1.370,0.270,-0.270,0,1098,,,0,1226.8500000,116.7100000,-98.4100000
Kepler-286 d,Kepler-286,1,4,5.91432300,0.00005400,-0.00005400,0,1.330,0.270,-0.270,0,919,,,0,1226.8500000,116.7100000,-98.4100000
Kepler-286 e,Kepler-286,1,4,29.22128900,0.00037000,-0.00037000,0,1.770,0.430,-0.430,0,539,,,0,1226.8500000,116.7100000,-98.4100000
Kepler-287 b,Kepler-287,1,2,20.34219900,0.00008400,-0.00008400,0,2.330,1.060,-1.060,0,667,,,0,835.8600000,15.1005000,-15.1005000
Kepler-287 c,Kepler-287,1,2,44.85189600,0.00024700,-0.00024700,0,3.260,1.490,-1.490,0,513,,,0,835.8600000,15.1005000,-15.1005000
Kepler-288 b,Kepler-288,1,3,6.09732600,0.00006400,-0.00006400,0,1.670,0.800,-0.800,0,1197,,,0,1194.1500000,34.4400000,-32.5900000
Kepler-288 c,Kepler-288,1,3,19.30577200,0.00013500,-0.00013500,0,2.850,1.360,-1.360,0,815,,,0,1194.1500000,34.4400000,-32.5900000
Kepler-288 d,Kepler-288,1,3,56.63374200,0.00090800,-0.00090800,0,2.670,1.270,-1.270,0,570,,,0,1194.1500000,34.4400000,-32.5900000
Kepler-289 b,Kepler-289,1,3,34.54500000,0.00050000,-0.00050000,0,2.150,0.100,-0.100,0,607,,,0,704.4380000,8.8090000,-8.8090000
Kepler-289 c,Kepler-289,1,3,125.85180000,0.00760000,-0.00760000,0,11.590,0.190,-0.190,0,394,,,0,704.4380000,8.8090000,-8.8090000
Kepler-29 b,Kepler-29,1,2,10.33974000,0.00014000,-0.00015000,0,2.550,0.120,-0.120,0,777,,,0,832.5320000,26.3765000,-26.3765000
Kepler-29 c,Kepler-29,1,2,13.28613000,0.00026000,-0.00021000,0,2.340,0.120,-0.110,0,715,,,0,832.5320000,26.3765000,-26.3765000
Kepler-290 b,Kepler-290,1,2,14.58934700,0.00006600,-0.00006600,0,2.250,1.220,-1.220,0,594,,,0,694.6270000,14.5180000,-13.9460000
Kepler-290 c,Kepler-290,1,2,36.77031000,0.00018300,-0.00018300,0,2.700,1.390,-1.390,0,437,,,0,694.6270000,14.5180000,-13.9460000
Kepler-291 b,Kepler-291,1,2,3.54651100,0.00001600,-0.00001600,0,2.160,0.940,-0.940,0,1212,,,0,1786.4800000,115.5000000,-102.5300000
Kepler-291 c,Kepler-291,1,2,5.70078600,0.00005500,-0.00005500,0,1.880,0.820,-0.820,0,1035,,,0,1786.4800000,115.5000000,-102.5300000
Kepler-292 b,Kepler-292,1,5,2.58082700,0.00002000,-0.00002000,0,1.320,0.140,-0.140,0,1130,,,0,1056.4800000,45.7900000,-42.1900000
Kepler-292 c,Kepler-292,1,5,3.71533500,0.00003300,-0.00003300,0,1.470,0.150,-0.150,0,1001,,,0,1056.4800000,45.7900000,-42.1900000
Kepler-292 d,Kepler-292,1,5,7.05567900,0.00004300,-0.00004300,0,2.230,0.210,-0.210,0,808,,,0,1056.4800000,45.7900000,-42.1900000
Kepler-292 e,Kepler-292,1,5,11.97901000,0.00010100,-0.00010100,0,2.670,0.350,-0.350,0,678,,,0,1056.4800000,45.7900000,-42.1900000
Kepler-292 f,Kepler-292,1,5,20.83423700,0.00018400,-0.00018400,0,2.350,0.220,-0.220,0,563,,,0,1056.4800000,45.7900000,-42.1900000
Kepler-293 b,Kepler-293,1,2,19.25419600,0.00007900,-0.00007900,0,3.070,1.300,-1.300,0,657,,,0,974.6330000,23.2820000,-22.2380000
Kepler-293 c,Kepler-293,1,2,54.15574300,0.00046600,-0.00046600,0,3.830,1.630,-1.630,0,466,,,0,974.6330000,23.2820000,-22.2380000
Kepler-294 b,Kepler-294,1,2,3.70121200,0.00002500,-0.00002500,0,1.770,0.830,-0.830,0,1087,,,0,1357.0100000,60.0000000,-55.2000000
Kepler-294 c,Kepler-294,1,2,6.62640000,0.00002800,-0.00002800,0,2.710,1.270,-1.270,0,895,,,0,1357.0100000,60.0000000,-55.2000000
Kepler-295 b,Kepler-295,1,3,12.64516400,0.00018100,-0.00018100,0,1.220,0.640,-0.640,0,741,,,0,1699.1900000,73.3200000,-67.6100000
Kepler-295 c,Kepler-295,1,3,21.52625800,0.00033600,-0.00033600,0,1.170,0.620,-0.620,0,621,,,0,1699.1900000,73.3200000,-67.6100000
Kepler-295 d,Kepler-295,1,3,33.88405400,0.00068500,-0.00068500,0,1.360,0.720,-0.720,0,533,,,0,1699.1900000,73.3200000,-67.6100000
Kepler-296 b,Kepler-296,2,5,10.86438400,0.00005100,-0.00004600,0,1.610,0.290,-0.270,0,495,26,-26,0,167.0000000,21.4280000,-20.2470000
Kepler-296 c,Kepler-296,2,5,5.84163660,0.00001000,-0.00001000,0,2.000,0.330,-0.320,0,606,32,-32,0,167.0000000,21.4280000,-20.2470000
Kepler-296 d,Kepler-296,2,5,19.85029100,0.00006100,-0.00005700,0,2.090,0.330,-0.320,0,403,22,-22,0,167.0000000,21.4280000,-20.2470000
Kepler-296 e,Kepler-296,2,5,34.14211000,0.00025000,-0.00025000,0,1.530,0.270,-0.250,0,337,18,-18,0,167.0000000,21.4280000,-20.2470000
Kepler-296 f,Kepler-296,2,5,63.33627000,0.00060000,-0.00062000,0,1.800,0.310,-0.300,0,274,15,-15,0,167.0000000,21.4280000,-20.2470000
Kepler-297 b,Kepler-297,1,2,38.87182600,0.00015300,-0.00015300,0,2.870,0.520,-0.520,0,509,,,0,692.1400000,8.0830000,-7.9010000
Kepler-297 c,Kepler-297,1,2,74.92013700,0.00012000,-0.00012000,0,6.540,1.180,-1.180,0,409,,,0,692.1400000,8.0830000,-7.9010000
Kepler-298 b,Kepler-298,1,3,10.47546400,0.00002700,-0.00002700,0,1.960,0.100,-0.100,0,540,,,0,518.2040000,7.0400000,-6.8570000
Kepler-298 c,Kepler-298,1,3,22.92881000,0.00038000,-0.00038000,0,1.930,0.220,-0.220,0,416,,,0,518.2040000,7.0400000,-6.8570000
Kepler-298 d,Kepler-298,1,3,77.47363300,0.00061500,-0.00061500,0,2.500,0.200,-0.200,0,277,,,0,518.2040000,7.0400000,-6.8570000
Kepler-299 b,Kepler-299,1,4,2.92712800,0.00003300,-0.00003300,0,1.320,0.270,-0.270,0,1258,,,0,1052.2400000,26.7600000,-25.4800000
Kepler-299 c,Kepler-299,1,4,6.88587500,0.00004000,-0.00004000,0,2.650,0.630,-0.630,0,946,,,0,1052.2400000,26.7600000,-25.4800000
Kepler-299 d,Kepler-299,1,4,15.05478600,0.00018900,-0.00018900,0,1.860,0.380,-0.380,0,729,,,0,1052.2400000,26.7600000,-25.4800000
Kepler-299 e,Kepler-299,1,4,38.28548900,0.00142800,-0.00142800,0,1.870,0.390,-0.390,0,534,,,0,1052.2400000,26.7600000,-25.4800000
Kepler-30 b,Kepler-30,1,3,29.33434000,0.00815000,-0.00815000,0,3.900,0.200,-0.200,0,524,,,0,914.2210000,27.0815000,-27.0815000
Kepler-30 c,Kepler-30,1,3,60.32310500,0.00024400,-0.00024400,0,12.300,0.400,-0.400,0,411,,,0,914.2210000,27.0815000,-27.0815000
Kepler-30 d,Kepler-30,1,3,143.34394000,0.00858000,-0.00858000,0,8.800,0.500,-0.500,0,308,,,0,914.2210000,27.0815000,-27.0815000
Kepler-300 b,Kepler-300,1,2,10.44634700,0.00004300,-0.00004300,0,1.670,0.760,-0.760,0,812,,,0,1098.4500000,19.8400000,-19.1600000
Kepler-300 c,Kepler-300,1,2,40.71495500,0.00024500,-0.00024500,0,2.250,1.040,-1.040,0,516,,,0,1098.4500000,19.8400000,-19.1600000
Kepler-301 b,Kepler-301,1,3,2.50855300,0.00001200,-0.00001200,0,1.350,0.720,-0.720,0,1278,,,0,719.1660000,10.3705000,-10.3705000
Kepler-301 c,Kepler-301,1,3,5.41902600,0.00003200,-0.00003200,0,1.350,0.720,-0.720,0,989,,,0,719.1660000,10.3705000,-10.3705000
Kepler-301 d,Kepler-301,1,3,13.75124300,0.00008100,-0.00008100,0,1.750,0.940,-0.940,0,725,,,0,719.1660000,10.3705000,-10.3705000
Kepler-302 b,Kepler-302,1,2,30.18410400,0.00020300,-0.00020300,0,4.060,0.850,-0.850,0,634,,,0,1402.5800000,56.9800000,-56.9800000
Kepler-302 c,Kepler-302,1,2,127.28218400,0.00042700,-0.00042700,0,12.450,2.540,-2.540,0,392,,,0,1402.5800000,56.9800000,-56.9800000
Kepler-303 b,Kepler-303,1,2,1.93705500,0.00000400,-0.00000400,0,0.890,0.050,-0.050,0,802,,,0,209.7380000,0.9345000,-0.9345000
Kepler-303 c,Kepler-303,1,2,7.06114900,0.00001900,-0.00001900,0,1.140,0.090,-0.090,0,521,,,0,209.7380000,0.9345000,-0.9345000
Kepler-304 b,Kepler-304,1,4,3.29570900,0.00000200,-0.00000200,0,2.860,0.210,-0.210,0,875,,,0,434.6840000,5.2950000,-5.1710000
Kepler-304 c,Kepler-304,1,4,5.31594600,0.00000700,-0.00000700,0,2.170,0.150,-0.150,0,746,,,0,434.6840000,5.2950000,-5.1710000
Kepler-304 d,Kepler-304,1,4,9.65347100,0.00001500,-0.00001500,0,2.750,0.210,-0.210,0,611,,,0,434.6840000,5.2950000,-5.1710000
Kepler-304 e,Kepler-304,1,4,1.49914695,0.00000280,-0.00000280,0,1.200,0.060,-0.030,0,1137,,,0,434.6840000,5.2950000,-5.1710000
Kepler-305 b,Kepler-305,1,4,5.48700000,,,0,3.600,0.900,-0.360,0,836,,,0,868.4770000,26.6400000,-25.1260000
Kepler-305 c,Kepler-305,1,4,8.29100000,,,0,3.300,0.820,-0.330,0,728,,,0,868.4770000,26.6400000,-25.1260000
Kepler-305 d,Kepler-305,1,4,16.73866100,0.00014500,-0.00014500,0,2.710,0.410,-0.410,0,576,,,0,868.4770000,26.6400000,-25.1260000
Kepler-305 e,Kepler-305,1,4,3.20538000,,,0,1.794,,,0,1000,,,0,868.4770000,26.6400000,-25.1260000
Kepler-306 b,Kepler-306,1,4,4.64618600,0.00002500,-0.00002500,0,1.520,0.100,-0.100,0,830,,,0,775.6790000,18.8810000,-18.0200000
Kepler-306 c,Kepler-306,1,4,7.24019300,0.00003200,-0.00003200,0,2.350,0.190,-0.190,0,716,,,0,775.6790000,18.8810000,-18.0200000
Kepler-306 d,Kepler-306,1,4,17.32664400,0.00013700,-0.00013700,0,2.470,0.240,-0.240,0,535,,,0,775.6790000,18.8810000,-18.0200000
Kepler-306 e,Kepler-306,1,4,44.84097500,0.00043900,-0.00043900,0,2.270,0.150,-0.150,0,390,,,0,775.6790000,18.8810000,-18.0200000
Kepler-307 b,Kepler-307,1,2,10.42080000,0.00090000,-0.00080000,0,2.430,0.090,-0.090,0,797,,,0,575.5810000,5.2610000,-5.1670000
Kepler-307 c,Kepler-307,1,2,13.07290000,0.00120000,-0.00120000,0,2.200,0.070,-0.070,0,739,,,0,575.5810000,5.2610000,-5.1670000
Kepler-308 b,Kepler-308,1,2,9.69492800,0.00009000,-0.00009000,0,2.120,1.020,-1.020,0,833,,,0,1335.9200000,76.9800000,-69.1500000
Kepler-308 c,Kepler-308,1,2,15.38231000,0.00017100,-0.00017100,0,2.160,1.040,-1.040,0,714,,,0,1335.9200000,76.9800000,-69.1500000
Kepler-309 b,Kepler-309,1,2,5.92365300,0.00002800,-0.00002800,0,1.560,0.140,-0.140,0,531,,,0,544.5680000,5.8740000,-5.8740000
Kepler-309 c,Kepler-309,1,2,105.35638300,0.00085700,-0.00085700,0,2.510,0.180,-0.180,0,204,,,0,544.5680000,5.8740000,-5.8740000
Kepler-31 b,Kepler-31,1,3,20.86130000,0.00020000,-0.00020000,0,5.500,1.100,-1.100,0,781,,,0,1664.6400000,64.3400000,-64.3400000
Kepler-31 c,Kepler-31,1,3,42.63180000,0.00050000,-0.00050000,0,5.300,1.100,-1.100,0,615,,,0,1664.6400000,64.3400000,-64.3400000
Kepler-31 d,Kepler-31,1,3,87.64510000,0.00140000,-0.00140000,0,3.900,0.800,-0.800,0,484,,,0,1664.6400000,64.3400000,-64.3400000
Kepler-310 b,Kepler-310,1,3,13.93069800,0.00010800,-0.00010800,0,1.190,0.560,-0.560,0,665,,,0,602.2680000,7.0310000,-6.8730000
Kepler-310 c,Kepler-310,1,3,56.47542000,0.00020700,-0.00020700,0,3.380,1.580,-1.580,0,417,,,0,602.2680000,7.0310000,-6.8730000
Kepler-310 d,Kepler-310,1,3,92.87612500,0.00078500,-0.00078500,0,2.470,1.150,-1.150,0,353,,,0,602.2680000,7.0310000,-6.8730000
Kepler-311 b,Kepler-311,1,2,9.17609200,0.00005700,-0.00005700,0,1.700,0.330,-0.330,0,960,,,0,778.6540000,9.2165000,-9.2165000
Kepler-311 c,Kepler-311,1,2,19.73828600,0.00020500,-0.00020500,0,1.430,0.280,-0.280,0,744,,,0,778.6540000,9.2165000,-9.2165000
Kepler-312 b,Kepler-312,1,2,1.77241900,0.00001200,-0.00001200,0,1.290,0.250,-0.250,0,1685,,,0,797.7200000,14.0830000,-13.6110000
Kepler-312 c,Kepler-312,1,2,19.74741200,0.00006800,-0.00006800,0,3.150,0.610,-0.610,0,754,,,0,797.7200000,14.0830000,-13.6110000
Kepler-313 b,Kepler-313,1,2,14.97041800,0.00011400,-0.00011400,0,2.530,0.310,-0.310,0,883,,,0,1079.3952487,88.2210643,-88.2210643
Kepler-313 c,Kepler-313,1,2,32.27327300,0.00081900,-0.00081900,0,2.570,0.420,-0.420,0,683,,,0,1079.3952487,88.2210643,-88.2210643
Kepler-314 b,Kepler-314,1,2,2.46106900,0.00001300,-0.00001300,0,0.830,0.120,-0.120,0,1195,,,0,268.8810000,1.7800000,-1.7580000
Kepler-314 c,Kepler-314,1,2,5.96039200,0.00000500,-0.00000500,0,2.900,0.430,-0.430,0,890,,,0,268.8810000,1.7800000,-1.7580000
Kepler-315 b,Kepler-315,1,2,96.10114100,0.00091800,-0.00091800,0,3.770,0.780,-0.780,0,409,,,0,1160.6300000,35.4200000,-35.4200000
Kepler-315 c,Kepler-315,1,2,265.46933500,0.00622300,-0.00622300,0,4.150,0.960,-0.960,0,291,,,0,1160.6300000,35.4200000,-35.4200000
Kepler-316 b,Kepler-316,1,2,2.24050800,0.00000600,-0.00000600,0,1.060,0.110,-0.110,0,837,,,0,384.9380000,3.9140000,-3.8370000
Kepler-316 c,Kepler-316,1,2,6.82776600,0.00003400,-0.00003400,0,1.160,0.120,-0.120,0,577,,,0,384.9380000,3.9140000,-3.8370000
Kepler-317 b,Kepler-317,1,2,5.52424200,0.00002700,-0.00002700,0,2.090,0.960,-0.960,0,976,,,0,940.5840000,26.1290000,-24.7770000
Kepler-317 c,Kepler-317,1,2,8.77501000,0.00011300,-0.00011300,0,1.720,0.790,-0.790,0,837,,,0,940.5840000,26.1290000,-24.7770000
Kepler-318 b,Kepler-318,1,2,4.66271500,0.00000300,-0.00000300,0,4.710,0.830,-0.830,0,1039,,,0,489.1410000,3.2390000,-3.1980000
Kepler-318 c,Kepler-318,1,2,11.81500700,0.00002000,-0.00002000,0,3.680,0.650,-0.650,0,762,,,0,489.1410000,3.2390000,-3.1980000
Kepler-319 b,Kepler-319,1,3,4.36270500,0.00000900,-0.00000900,0,1.630,0.230,-0.230,0,1023,,,0,503.4360000,4.7775000,-4.7775000
Kepler-319 c,Kepler-319,1,3,6.94135700,0.00000700,-0.00000700,0,2.630,0.370,-0.370,0,876,,,0,503.4360000,4.7775000,-4.7775000
Kepler-319 d,Kepler-319,1,3,31.78192500,0.00010500,-0.00010500,0,2.290,0.350,-0.350,0,528,,,0,503.4360000,4.7775000,-4.7775000
Kepler-32 b,Kepler-32,1,5,5.90124000,0.00010000,-0.00010000,0,2.200,0.200,-0.200,0,514,,,0,323.8470000,3.4025000,-3.4025000
Kepler-32 c,Kepler-32,1,5,8.75220000,0.00030000,-0.00030000,0,2.000,0.200,-0.200,0,451,,,0,323.8470000,3.4025000,-3.4025000
Kepler-32 d,Kepler-32,1,5,22.78020000,0.00050000,-0.00050000,0,2.700,0.200,-0.200,0,328,,,0,323.8470000,3.4025000,-3.4025000
Kepler-32 e,Kepler-32,1,5,2.89600000,0.00030000,-0.00030000,0,1.500,0.100,-0.100,0,652,,,0,323.8470000,3.4025000,-3.4025000
Kepler-32 f,Kepler-32,1,5,0.74296000,0.00007000,-0.00007000,0,0.820,0.070,-0.070,0,1026,,,0,323.8470000,3.4025000,-3.4025000
Kepler-320 b,Kepler-320,1,2,8.37155400,0.00016200,-0.00016200,0,1.140,0.540,-0.540,0,1292,,,0,826.6130000,10.5950000,-10.5950000
Kepler-320 c,Kepler-320,1,2,17.93493700,0.00028100,-0.00028100,0,1.370,0.640,-0.640,0,1002,,,0,826.6130000,10.5950000,-10.5950000
Kepler-321 b,Kepler-321,1,2,4.91537900,0.00001000,-0.00001000,0,1.770,0.340,-0.340,0,1042,,,0,384.5420000,3.3890000,-3.3310000
Kepler-321 c,Kepler-321,1,2,13.09392100,0.00002400,-0.00002400,0,2.320,0.450,-0.450,0,752,,,0,384.5420000,3.3890000,-3.3310000
Kepler-322 b,Kepler-322,1,2,1.65388800,0.00000600,-0.00000600,0,1.010,0.110,-0.110,0,1373,,,0,400.4800000,2.6370000,-2.6040000
Kepler-322 c,Kepler-322,1,2,4.33723400,0.00000900,-0.00000900,0,1.670,0.180,-0.180,0,996,,,0,400.4800000,2.6370000,-2.6040000
Kepler-323 b,Kepler-323,1,2,1.67832700,0.00000300,-0.00000300,0,1.430,0.280,-0.280,0,1659,,,0,454.8830000,6.6370000,-6.4520000
Kepler-323 c,Kepler-323,1,2,3.55382200,0.00000800,-0.00000800,0,1.630,0.320,-0.320,0,1292,,,0,454.8830000,6.6370000,-6.4520000
